id,Category_code,Category_name,PIM_Category_ID,isTopNav,Parent_ID,Level,created_at,updated_at
1039,abcat0515016,Networking Cables,abcat0515016,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1040,pcmcat252800050013,Network Cards,pcmcat252800050013,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1041,pcmcat1497280694825,Network Security & Firewall Devices,pcmcat1497280694825,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1042,abcat0802004,VoIP,abcat0802004,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1043,pcmcat161100050040,Streaming Media Players,pcmcat161100050040,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1044,pcmcat1507319034268,Wireless Access Points,pcmcat1507319034268,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1045,abcat0514000,Internet Services,abcat0514000,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1046,abcat0105000,TV & Internet Service Providers,abcat0105000,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1047,pcmcat161100050039,Home Entertainment Networking,pcmcat161100050039,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1048,pcmcat211400050002,Networking Accessories,pcmcat211400050002,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1049,pcmcat184400050020,Mobile Broadband,pcmcat184400050020,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1050,pcmcat138100050020,Wireless Home Networking,pcmcat138100050020,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1051,abcat0503001,Wireless Networking,abcat0503001,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1052,abcat0503008,Wired Networking,abcat0503008,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1053,abcat0503003,Desktop Wireless Cards,abcat0503003,0,114,3,24/09/2018 16:00,24/09/2018 16:00
1054,pcmcat287600050002,Gaming Desktops,pcmcat287600050002,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1055,pcmcat287600050003,Gaming Laptops,pcmcat287600050003,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1056,pcmcat304600050011,Gaming Monitors,pcmcat304600050011,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1057,pcmcat174700050005,PC Games,pcmcat174700050005,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1058,pcmcat1497469894107,PC Digital,pcmcat1497469894107,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1059,abcat0507000,Computer Cards & Components,abcat0507000,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1060,pcmcat748301723598,Virtual Reality for PC,pcmcat748301723598,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1061,pcmcat159700050051,Gaming Accessories & Peripherals,pcmcat159700050051,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1062,pcmcat165400050004,Video Game Services,pcmcat165400050004,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1063,pcmcat253500050004,PC Game Add-Ons,pcmcat253500050004,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1064,pcmcat174800050000,Accessories,pcmcat174800050000,0,115,3,24/09/2018 16:00,24/09/2018 16:00
1065,pcmcat748302046664,Top Picks for Printers,pcmcat748302046664,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1066,pcmcat1490655105296,Easy Replenish Ink,pcmcat1490655105296,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1067,pcmcat266500050030,All Printers,pcmcat266500050030,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1068,pcmcat335400050001,All-In-One Printers,pcmcat335400050001,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1069,pcmcat1508350126967,Business Printers,pcmcat1508350126967,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1070,abcat0511002,Inkjet Printers,abcat0511002,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1071,pcmcat1492531788735,Instant Photo Printers,pcmcat1492531788735,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1072,abcat0511003,Laser Printers,abcat0511003,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1073,abcat0511006,Photo Printers,abcat0511006,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1074,abcat0807000,Ink & Toner,abcat0807000,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1075,pcmcat748302046276,Supertank Printers,pcmcat748302046276,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1076,abcat0515034,Printer Accessories,abcat0515034,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1077,pcmcat748300445257,3D Printers,pcmcat748300445257,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1078,pcmcat304600050007,3D Printers & Filament,pcmcat304600050007,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1079,pcmcat335400050004,Dot-Matrix Printers,pcmcat335400050004,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1080,pcmcat335400050007,Portable Printers,pcmcat335400050007,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1081,pcmcat335400050005,Receipt Printers,pcmcat335400050005,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1082,pcmcat335400050006,Wide-Format Printers,pcmcat335400050006,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1083,pcmcat223000050016,Wireless Printers,pcmcat223000050016,0,116,3,24/09/2018 16:00,24/09/2018 16:00
1084,abcat0508042,Antivirus & Security Software,abcat0508042,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1085,abcat0508003,Business & Office Software,abcat0508003,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1086,abcat0508018,Design & Illustration,abcat0508018,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1087,pcmcat200300050008,Digital Downloads,pcmcat200300050008,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1088,pcmcat209600050012,"Education, Reference & Language",pcmcat209600050012,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1089,abcat0508013,"Finance, Tax & Legal",abcat0508013,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1090,abcat0508028,Hobbies & Leisure,abcat0508028,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1091,pcmcat253300050007,"Music, Photo & Video Editing",pcmcat253300050007,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1092,abcat0508001,Operating Systems,abcat0508001,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1093,pcmcat174700050005,PC Games,pcmcat174700050005,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1094,abcat0508016,Tax Preparation Software,abcat0508016,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1095,pcmcat209600050013,Utilities Software,pcmcat209600050013,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1096,abcat0508048,Voice Recognition Software,abcat0508048,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1097,pcmcat228400050000,Academic Software,pcmcat228400050000,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1098,abcat0508033,Kids' & Educational Software,abcat0508033,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1099,abcat0508024,Photo Editing & Video Software,abcat0508024,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1100,abcat0508036,Reference,abcat0508036,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1101,abcat0508049,Software Downloads,abcat0508049,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1102,pcmcat254400050010,App Discovery Center,pcmcat254400050010,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1103,pcmcat748300527665,3D Printing Software,pcmcat748300527665,0,117,3,24/09/2018 16:00,24/09/2018 16:00
1104,pcmcat217900050000,iPad Accessories,pcmcat217900050000,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1105,pcmcat231800050009,Tablet Accessories,pcmcat231800050009,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1106,pcmcat344400050010,Tablet A/V Adapters,pcmcat344400050010,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1107,pcmcat344400050011,Tablet Stands & Mounts,pcmcat344400050011,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1108,pcmcat307000050000,Tablet Accessory Packages,pcmcat307000050000,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1109,pcmcat242000050002,"Tablet Cases, Covers & Keyboard Folios",pcmcat242000050002,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1110,pcmcat326000050006,Charge & Sync Cables,pcmcat326000050006,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1111,pcmcat242000050004,Tablet Chargers & Sync Cables,pcmcat242000050004,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1112,pcmcat242000050003,Tablet Chargers & Docks,pcmcat242000050003,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1113,pcmcat242000050005,Tablet Screen Protectors,pcmcat242000050005,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1114,pcmcat242000050006,Tablet Stylus Pens,pcmcat242000050006,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1115,pcmcat345200050004,Tablet Keyboards,pcmcat345200050004,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1116,pcmcat326000050010,Portable Chargers & Power Packs,pcmcat326000050010,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1117,pcmcat171900050026,Wall Chargers & Power Adapters,pcmcat171900050026,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1118,pcmcat184700050008,Mobile Hotspots,pcmcat184700050008,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1119,pcmcat748300453560,"microSD (SDHC, SDXC)",pcmcat748300453560,0,118,3,24/09/2018 16:00,24/09/2018 16:00
1120,abcat0515001,Blank Discs & Labels,abcat0515001,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1121,abcat0515012,Cables & Connectors,abcat0515012,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1122,abcat0515008,Cleaning Equipment & Kits,abcat0515008,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1123,abcat0515039,Computer Speakers,abcat0515039,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1124,pcmcat159700050051,Gaming Accessories & Peripherals,pcmcat159700050051,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1125,abcat0513006,Graphics Tablets,abcat0513006,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1126,abcat0504001,Hard Drives & Storage,abcat0504001,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1127,pcmcat304600050012,Headsets & Microphones,pcmcat304600050012,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1128,abcat0515025,Laptop Accessories,abcat0515025,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1129,abcat0513000,Mice & Keyboards,abcat0513000,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1130,pcmcat221100050003,Monitor & Screen Accessories,pcmcat221100050003,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1131,abcat0504005,Optical Drives,abcat0504005,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1132,abcat0511001,"Printers, Ink & Toner",abcat0511001,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1133,pcmcat211400050001,Routers,pcmcat211400050001,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1134,abcat0511007,"Scanners, Faxes & Copiers",abcat0511007,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1135,abcat0515042,Surge Protectors & Power,abcat0515042,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1136,pcmcat301800050001,Touchpads & Motion Controllers,pcmcat301800050001,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1137,abcat0504010,USB Flash Drives,abcat0504010,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1138,abcat0515046,Webcams,abcat0515046,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1139,pcmcat219100050007,CD & DVD Accessories,pcmcat219100050007,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1140,abcat0515033,PDA Accessories,abcat0515033,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1141,abcat0515038,Speakers & Headsets,abcat0515038,0,119,3,24/09/2018 16:00,24/09/2018 16:00
1145,pcmcat287100050066,Virus and Spyware Removal,pcmcat287100050066,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1146,pcmcat280100050008,"Computers, Tablets & eReader Protection Plans",pcmcat280100050008,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1147,pcmcat1528130857687,Computer and Tablet Repair,pcmcat1528130857687,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1148,pcmcat1494715574146,Ransomware,pcmcat1494715574146,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1150,pcmcat1484161987408,Computer Repair & Virus Removal Services,pcmcat1484161987408,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1152,pcmcat293300050003,Computer Diagnostic,pcmcat293300050003,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1153,pcmcat138100050023,Computer Tune Up,pcmcat138100050023,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1154,pcmcat293300050002,Computer Setup,pcmcat293300050002,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1155,pcmcat287100050063,Gaming Data Transfer,pcmcat287100050063,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1156,pcmcat287100050064,Computer Training,pcmcat287100050064,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1157,pcmcat287100050067,Email or Software Troubleshooting,pcmcat287100050067,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1159,pcmcat287100050060,Printer Setup,pcmcat287100050060,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1160,pcmcat287100050062,Select Hardware Installation,pcmcat287100050062,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1161,pcmcat287100050061,Software Installation,pcmcat287100050061,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1162,pcmcat138100050020,Wireless Home Networking,pcmcat138100050020,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1163,pcmcat138100050021,Computer & Hardware Setup,pcmcat138100050021,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1164,pcmcat287100050068,Printer Troubleshooting,pcmcat287100050068,0,120,3,24/09/2018 16:00,24/09/2018 16:00
1165,pcmcat345200050003,E-Readers,pcmcat345200050003,0,121,3,24/09/2018 16:00,24/09/2018 16:00
1166,pcmcat193100050015,E-Reader Accessories,pcmcat193100050015,0,121,3,24/09/2018 16:00,24/09/2018 16:00
1167,pcmcat211300050002,Verizon Phones,pcmcat211300050002,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1168,pcmcat211300050005,Verizon Prepaid Phones,pcmcat211300050005,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1169,pcmcat330100050020,Verizon Tablets,pcmcat330100050020,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1170,pcmcat1508771842499,Verizon Smartwatches,pcmcat1508771842499,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1171,pcmcat211300050004,Verizon Hotspots,pcmcat211300050004,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1172,pcmcat277200050025,Verizon Plans,pcmcat277200050025,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1173,pcmcat211300050003,Verizon Wireless Plans,pcmcat211300050003,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1174,pcmcat330100050023,Verizon Wireless Laptops,pcmcat330100050023,0,129,3,24/09/2018 16:00,24/09/2018 16:00
1175,pcmcat211300050010,Sprint Phones,pcmcat211300050010,0,130,3,24/09/2018 16:00,24/09/2018 16:00
1176,pcmcat330100050031,Sprint Tablets,pcmcat330100050031,0,130,3,24/09/2018 16:00,24/09/2018 16:00
1177,pcmcat211300050011,Sprint Plans,pcmcat211300050011,0,130,3,24/09/2018 16:00,24/09/2018 16:00
1178,pcmcat211300050021,Sprint Hotspots,pcmcat211300050021,0,130,3,24/09/2018 16:00,24/09/2018 16:00
1179,pcmcat282400050023,Sprint Plans,pcmcat282400050023,0,130,3,24/09/2018 16:00,24/09/2018 16:00
1180,pcmcat211300050006,AT&T Phones,pcmcat211300050006,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1181,pcmcat211300050008,AT&T Prepaid Phones,pcmcat211300050008,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1182,pcmcat330100050027,AT&T Tablets,pcmcat330100050027,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1183,pcmcat1508772276647,AT&T Smartwatches,pcmcat1508772276647,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1184,pcmcat211300050009,AT&T Hotspots,pcmcat211300050009,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1185,pcmcat280900050001,AT&T Plans,pcmcat280900050001,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1186,pcmcat211300050007,AT&T Plans,pcmcat211300050007,0,131,3,24/09/2018 16:00,24/09/2018 16:00
1187,pcmcat1536782754405,iPhone XS,pcmcat1536782754405,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1188,pcmcat1536783245523,iPhone XS Max,pcmcat1536783245523,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1189,pcmcat1536795233462,iPhone XR,pcmcat1536795233462,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1190,pcmcat1505326434742,iPhone X,pcmcat1505326434742,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1191,pcmcat1505325090069,iPhone 8,pcmcat1505325090069,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1192,pcmcat1505325776033,iPhone 8 Plus,pcmcat1505325776033,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1193,pcmcat748302047013,iPhone 7,pcmcat748302047013,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1194,pcmcat748302047014,iPhone 7 Plus,pcmcat748302047014,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1195,pcmcat748300580129,iPhone 6s,pcmcat748300580129,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1196,pcmcat748300580080,iPhone 6s Plus,pcmcat748300580080,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1197,pcmcat748302027906,iPhone SE,pcmcat748302027906,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1198,pcmcat342300050017,iPhone 6,pcmcat342300050017,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1199,pcmcat342300050018,iPhone 6 Plus,pcmcat342300050018,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1200,pcmcat312600050009,iPhone 5s,pcmcat312600050009,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1201,pcmcat312600050008,iPhone 5c,pcmcat312600050008,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1202,pcmcat305200050002,iPhone 5,pcmcat305200050002,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1203,pcmcat305200050003,iPhone 4 & iPhone 4S,pcmcat305200050003,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1204,pcmcat191200050015,iPhone Accessories,pcmcat191200050015,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1205,pcmcat1496178169112,Prepaid iPhone,pcmcat1496178169112,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1206,pcmcat1496178816115,Pre-Owned iPhone,pcmcat1496178816115,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1207,pcmcat1504817590528,iPhone X: Shop By Carrier,pcmcat1504817590528,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1208,pcmcat1504816672256,iPhone 8: Shop By Carrier,pcmcat1504816672256,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1209,pcmcat1504817127514,iPhone 8 Plus: Shop By Carrier,pcmcat1504817127514,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1210,pcmcat1536780736987,Shop iPhone XS and iPhone XS Max,pcmcat1536780736987,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1211,pcmcat1536788648291,iPhone XS: Shop by Carrier,pcmcat1536788648291,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1212,pcmcat1536788817911,iPhone XS Max: Shop by Carrier,pcmcat1536788817911,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1213,pcmcat1536790136883,iPhone XR: Shop by Carrier,pcmcat1536790136883,0,132,3,24/09/2018 16:00,24/09/2018 16:00
1214,pcmcat1533227133090,Samsung Galaxy Note9,pcmcat1533227133090,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1215,pcmcat1518637232309,Samsung Galaxy S9,pcmcat1518637232309,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1216,pcmcat1518637475112,Samsung Galaxy S9+,pcmcat1518637475112,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1217,pcmcat1502717171125,Samsung Galaxy Note8,pcmcat1502717171125,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1218,pcmcat1489428997734,Samsung Galaxy S8,pcmcat1489428997734,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1219,pcmcat1489429284082,Samsung Galaxy S8+,pcmcat1489429284082,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1220,pcmcat748301800171,Samsung Galaxy S7,pcmcat748301800171,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1221,pcmcat748301799888,Samsung Galaxy S7 edge,pcmcat748301799888,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1222,pcmcat1496179025361,Prepaid Samsung Galaxy Phones,pcmcat1496179025361,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1223,pcmcat1496179166581,Unlocked Samsung Galaxy Phones,pcmcat1496179166581,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1224,pcmcat305200050007,Samsung Galaxy Accessories,pcmcat305200050007,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1225,pcmcat374500050003,Samsung Galaxy S6,pcmcat374500050003,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1226,pcmcat748300511344,Samsung Galaxy S6 edge plus,pcmcat748300511344,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1227,pcmcat748302046692,Samsung Galaxy Note7,pcmcat748302046692,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1228,pcmcat374500050004,Samsung Galaxy S6 edge,pcmcat374500050004,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1229,pcmcat329900050025,Samsung Galaxy S5,pcmcat329900050025,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1230,pcmcat305200050004,Samsung Galaxy S 4,pcmcat305200050004,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1231,pcmcat305200050006,Samsung Galaxy S III,pcmcat305200050006,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1232,pcmcat748300511454,Samsung Galaxy Note5,pcmcat748300511454,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1233,pcmcat347400050007,Samsung Galaxy Note 4,pcmcat347400050007,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1234,pcmcat329900050028,Samsung Galaxy Note 3,pcmcat329900050028,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1235,pcmcat374500050005,Samsung Galaxy Note Edge,pcmcat374500050005,0,133,3,24/09/2018 16:00,24/09/2018 16:00
1236,pcmcat158500050014,All Prepaid Phones,pcmcat158500050014,0,134,3,24/09/2018 16:00,24/09/2018 16:00
1237,pcmcat158400050071,Basic Phones,pcmcat158400050071,0,134,3,24/09/2018 16:00,24/09/2018 16:00
1238,pcmcat158400050073,Enhanced Features,pcmcat158400050073,0,134,3,24/09/2018 16:00,24/09/2018 16:00
1239,pcmcat162100050040,Smartphones,pcmcat162100050040,0,134,3,24/09/2018 16:00,24/09/2018 16:00
1240,abcat0801003,Prepaid Phone Cards,abcat0801003,0,134,3,24/09/2018 16:00,24/09/2018 16:00
1241,pcmcat265100050014,SIM Cards,pcmcat265100050014,0,134,3,24/09/2018 16:00,24/09/2018 16:00
1242,pcmcat356000050006,Pre-Owned Phones,pcmcat356000050006,0,136,3,24/09/2018 16:00,24/09/2018 16:00
1243,pcmcat356000050007,Refurbished Phones,pcmcat356000050007,0,136,3,24/09/2018 16:00,24/09/2018 16:00
1244,pcmcat748302046184,Accessory Systems,pcmcat748302046184,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1245,abcat0811007,Adapters & Cables,abcat0811007,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1246,pcmcat310200050004,Bluetooth & Wireless Speakers,pcmcat310200050004,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1247,pcmcat253300050001,App-Enabled Products,pcmcat253300050001,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1248,pcmcat326300050013,Car & Travel Accessories,pcmcat326300050013,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1249,pcmcat326300050010,Cell Phone Care & Cleaning,pcmcat326300050010,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1250,abcat0811004,Cell Phone Batteries & Chargers,abcat0811004,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1251,abcat0811006,Cell Phone Cases,abcat0811006,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1252,pcmcat1534444269254,Cell Phone Grips,pcmcat1534444269254,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1253,pcmcat171900050028,Cell Phone Headsets,pcmcat171900050028,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1254,pcmcat326300050012,Charms & Stickers,pcmcat326300050012,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1255,pcmcat191200050015,iPhone Accessories,pcmcat191200050015,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1256,pcmcat748300453560,"microSD (SDHC, SDXC)",pcmcat748300453560,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1257,pcmcat184700050008,Mobile Hotspots,pcmcat184700050008,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1258,pcmcat373300050003,Photography Accessories,pcmcat373300050003,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1259,abcat0801003,Prepaid Phone Cards,abcat0801003,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1260,pcmcat305200050007,Samsung Galaxy Accessories,pcmcat305200050007,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1261,pcmcat171900050031,Cell Phone Screen Protectors,pcmcat171900050031,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1262,pcmcat326300050011,Cell Phone Signal Boosters,pcmcat326300050011,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1263,pcmcat265100050014,SIM Cards,pcmcat265100050014,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1264,pcmcat748301221690,Smart Tracker Tags,pcmcat748301221690,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1265,pcmcat321000050003,Smartwatches & Accessories,pcmcat321000050003,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1266,pcmcat1476727852218,Virtual Reality for Smartphone,pcmcat1476727852218,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1267,pcmcat309300050018,Cell Phone Speakers,pcmcat309300050018,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1268,pcmcat139200050011,Bluetooth Accessories,pcmcat139200050011,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1269,abcat0811003,Cell Phone Add-Ons,abcat0811003,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1270,pcmcat151600050001,Hands-Free,pcmcat151600050001,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1271,pcmcat192900050008,Mobile Music Accessories,pcmcat192900050008,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1272,abcat0811010,Smartphone Accessories,abcat0811010,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1273,pcmcat155100050012,Ringtones,pcmcat155100050012,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1274,pcmcat154400050046,Apps & Personalization,pcmcat154400050046,0,137,3,24/09/2018 16:00,24/09/2018 16:00
